state,district,year,month,pincode,age_0_5,age_5_17,age_18_greater,total_activity,roll_3m,season,baseline_med,deviation_score,is_anomaly
Uttar Pradesh,Prayagraj,2025,9,77790237,326,249,8,583,578.6666666666666,Monsoon,583.0,0.0,False
Uttar Pradesh,Prayagraj,2025,10,47875191,171,147,91,409,686.0,Festival,583.0,-0.2979452054794521,False
Uttar Pradesh,Prayagraj,2025,11,58911792,240,177,36,453,481.6666666666667,Festival,453.0,0.0,False
Uttar Pradesh,Prayagraj,2025,12,34076916,165,97,5,267,376.3333333333333,Festival,409.0,-0.3463414634146341,False
Uttar Pradesh,Rae Bareli,2025,9,190259861,1849,1499,16,3364,3364.0,Monsoon,3364.0,0.0,False
Uttar Pradesh,Rae Bareli,2025,10,115072736,1317,896,5,2218,2791.0,Festival,2791.0,-0.20522922636103152,False
Uttar Pradesh,Rae Bareli,2025,11,137764567,1506,825,11,2342,2641.333333333333,Festival,2342.0,0.0,False
Uttar Pradesh,Rae Bareli,2025,12,83438555,1140,655,10,1805,2121.6666666666665,Festival,2218.0,-0.1861198738170347,False
Uttar Pradesh,Raebareli,2025,9,229001,0,1,0,1,1.0,Monsoon,1.0,0.0,False
Uttar Pradesh,Raebareli,2025,12,229212,0,2,0,2,1.5,Festival,1.5,0.2,False
Uttar Pradesh,Rampur,2025,4,244901,894,333,19,1246,1246.0,Non-peak,1246.0,0.0,False
Uttar Pradesh,Rampur,2025,5,489822,1304,700,27,2031,1638.5,Non-peak,1638.5,0.23940225678560537,False
Uttar Pradesh,Rampur,2025,6,244901,694,751,21,1466,1581.0,Monsoon,1466.0,0.0,False
Uttar Pradesh,Rampur,2025,7,1223369,3375,2652,127,6154,3217.0,Monsoon,2031.0,2.029035433070866,True
Uttar Pradesh,Rampur,2025,9,54197718,1741,1247,27,3015,3545.0,Monsoon,3015.0,0.0,False
Uttar Pradesh,Rampur,2025,10,31120058,1252,690,7,1949,3706.0,Festival,3015.0,-0.35344827586206895,False
Uttar Pradesh,Rampur,2025,11,37237769,1709,898,50,2657,2540.333333333333,Festival,2657.0,0.0,False
Uttar Pradesh,Rampur,2025,12,22061132,1082,486,24,1592,2066.0,Festival,1949.0,-0.18307692307692308,False
Uttar Pradesh,Saharanpur,2025,3,247001,91,152,10,253,253.0,Non-peak,253.0,0.0,False
Uttar Pradesh,Saharanpur,2025,4,494342,1499,533,29,2061,1157.0,Non-peak,1157.0,0.7806563039723662,False
Uttar Pradesh,Saharanpur,2025,6,247001,929,585,14,1528,1280.6666666666667,Monsoon,1528.0,0.0,False
Uttar Pradesh,Saharanpur,2025,7,247001,2054,852,14,2920,2169.6666666666665,Monsoon,2061.0,0.4165858389912706,False
Uttar Pradesh,Saharanpur,2025,9,111066582,2694,1165,6,3865,2771.0,Monsoon,2920.0,0.3235193426908593,False
Uttar Pradesh,Saharanpur,2025,10,66540462,1896,646,12,2554,3113.0,Festival,2920.0,-0.12529955494693598,False
Uttar Pradesh,Saharanpur,2025,11,81878081,2678,868,8,3554,3324.333333333333,Festival,3554.0,0.0,False
Uttar Pradesh,Saharanpur,2025,12,49225514,1867,558,6,2431,2846.333333333333,Festival,2554.0,-0.04814090019569472,False
Uttar Pradesh,Sambhal,2025,7,244301,339,200,11,550,550.0,Monsoon,550.0,0.0,False
Uttar Pradesh,Sambhal,2025,9,90109336,1571,1476,42,3089,1819.5,Monsoon,1819.5,0.6973358967316671,False
Uttar Pradesh,Sambhal,2025,10,53279926,781,539,12,1332,1657.0,Festival,1332.0,0.0,False
Uttar Pradesh,Sambhal,2025,11,65948627,1133,875,25,2033,2151.333333333333,Festival,2033.0,0.0,False
Uttar Pradesh,Sambhal,2025,12,40575000,920,726,27,1673,1679.3333333333333,Festival,1673.0,0.0,False
Uttar Pradesh,Sant Kabir Nagar,2025,9,109684968,758,1215,5,1978,1978.0,Monsoon,1978.0,0.0,False
Uttar Pradesh,Sant Kabir Nagar,2025,10,65865901,657,733,9,1399,1688.5,Festival,1688.5,-0.17135247114530927,False
Uttar Pradesh,Sant Kabir Nagar,2025,11,82739083,793,880,20,1693,1690.0,Festival,1693.0,0.0,False
Uttar Pradesh,Sant Kabir Nagar,2025,12,45724201,581,515,3,1099,1397.0,Festival,1399.0,-0.21428571428571427,False
Uttar Pradesh,Sant Ravidas Nagar,2025,9,65518309,636,1034,1,1671,1671.0,Monsoon,1671.0,0.0,False
Uttar Pradesh,Sant Ravidas Nagar,2025,10,41170442,411,520,1,932,1301.5,Festival,1301.5,-0.2836852207293666,False
Uttar Pradesh,Sant Ravidas Nagar,2025,11,51130454,491,600,1,1092,1231.6666666666667,Festival,1092.0,0.0,False
Uttar Pradesh,Sant Ravidas Nagar,2025,12,28774754,331,393,1,725,916.3333333333334,Festival,932.0,-0.22186495176848875,False
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025,9,5755017,14,18,0,32,32.0,Monsoon,32.0,0.0,False
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025,10,3984272,8,16,0,24,28.0,Festival,28.0,-0.13793103448275862,False
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025,11,2656152,10,5,0,15,23.666666666666668,Festival,24.0,-0.36,False
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025,12,1770518,5,8,0,13,17.333333333333332,Festival,15.0,-0.125,False
Uttar Pradesh,Shahjahanpur,2025,4,726349,1402,852,63,2317,2317.0,Non-peak,2317.0,0.0,False
Uttar Pradesh,Shahjahanpur,2025,5,726349,1274,987,51,2312,2314.5,Non-peak,2314.5,-0.0010796804145972792,False
Uttar Pradesh,Shahjahanpur,2025,6,726170,736,918,55,1709,2112.6666666666665,Monsoon,2312.0,-0.2607003891050584,False
Uttar Pradesh,Shahjahanpur,2025,7,1453260,4039,3765,121,7925,3982.0,Monsoon,2312.0,2.4267185473411153,True
Uttar Pradesh,Shahjahanpur,2025,9,97871497,1948,1902,57,3907,4513.666666666667,Monsoon,3907.0,0.0,False
Uttar Pradesh,Shahjahanpur,2025,10,58384143,948,925,28,1901,4577.666666666667,Festival,3907.0,-0.5133060388945753,False
Uttar Pradesh,Shahjahanpur,2025,11,72919592,1520,1161,55,2736,2848.0,Festival,2736.0,0.0,False
Uttar Pradesh,Shahjahanpur,2025,12,36580705,944,523,17,1484,2040.3333333333333,Festival,1901.0,-0.2192429022082019,False
Uttar Pradesh,Shamli,2025,4,247776,374,151,12,537,537.0,Non-peak,537.0,0.0,False
Uttar Pradesh,Shamli,2025,9,57848154,1407,833,6,2246,1391.5,Monsoon,1391.5,0.6136445242369838,False
Uttar Pradesh,Shamli,2025,10,36500636,1038,506,13,1557,1446.6666666666667,Festival,1557.0,0.0,False
Uttar Pradesh,Shamli,2025,11,41459600,1678,754,11,2443,2082.0,Festival,2246.0,0.08767245215843347,False
Uttar Pradesh,Shamli,2025,12,23595101,1033,369,15,1417,1805.6666666666667,Festival,1557.0,-0.08985879332477535,False
Uttar Pradesh,Shravasti,2025,6,543634,326,564,49,939,939.0,Monsoon,939.0,0.0,False
Uttar Pradesh,Shravasti,2025,7,543634,541,1006,49,1596,1267.5,Monsoon,1267.5,0.25896728419392984,False
Uttar Pradesh,Shrawasti,2025,4,271831,207,307,11,525,525.0,Non-peak,525.0,0.0,False
Uttar Pradesh,Shrawasti,2025,5,543676,279,445,28,752,638.5,Non-peak,638.5,0.17748240813135263,False
Uttar Pradesh,Shrawasti,2025,9,70676842,524,1056,46,1626,967.6666666666666,Monsoon,752.0,1.1606905710491369,True
Uttar Pradesh,Shrawasti,2025,10,40502916,235,429,26,690,1022.6666666666666,Festival,752.0,-0.08233731739707835,False
Uttar Pradesh,Shrawasti,2025,11,48671480,312,529,30,871,1062.3333333333333,Festival,871.0,0.0,False
Uttar Pradesh,Shrawasti,2025,12,25551639,259,385,9,653,738.0,Festival,690.0,-0.053545586107091175,False
Uttar Pradesh,Siddharth Nagar,2025,6,272192,103,278,12,393,393.0,Monsoon,393.0,0.0,False
Uttar Pradesh,Siddharth Nagar,2025,7,1361028,1500,2308,140,3948,2170.5,Monsoon,2170.5,0.8185586000460511,False
Uttar Pradesh,Siddharthnagar,2025,4,816551,804,1006,68,1878,1878.0,Non-peak,1878.0,0.0,False
Uttar Pradesh,Siddharthnagar,2025,5,1088752,603,1073,47,1723,1800.5,Non-peak,1800.5,-0.04301970580072162,False
Uttar Pradesh,Siddharthnagar,2025,9,116496783,1326,2270,130,3726,2442.333333333333,Monsoon,1878.0,0.9835018626929217,False
Uttar Pradesh,Siddharthnagar,2025,10,69952389,541,1348,52,1941,2463.333333333333,Festival,1941.0,0.0,False
Uttar Pradesh,Siddharthnagar,2025,11,87916497,900,1893,68,2861,2842.6666666666665,Festival,2861.0,0.0,False
Uttar Pradesh,Siddharthnagar,2025,12,52532181,701,1149,34,1884,2228.6666666666665,Festival,1941.0,-0.029351184346035016,False
Uttar Pradesh,Sitapur,2025,4,1306021,1928,1053,87,3068,3068.0,Non-peak,3068.0,0.0,False
Uttar Pradesh,Sitapur,2025,5,522406,802,540,31,1373,2220.5,Non-peak,2220.5,-0.38149898717083053,False
Uttar Pradesh,Sitapur,2025,6,1305956,998,1134,87,2219,2220.0,Monsoon,2219.0,0.0,False
Uttar Pradesh,Sitapur,2025,7,2089625,4236,3712,168,8116,3902.6666666666665,Monsoon,2219.0,2.6563063063063064,True
Uttar Pradesh,Sitapur,2025,9,169531750,3166,3284,102,6552,5629.0,Monsoon,6552.0,0.0,False
Uttar Pradesh,Sitapur,2025,10,95082736,1306,1262,107,2675,5781.0,Festival,6552.0,-0.5916374179764993,False
Uttar Pradesh,Sitapur,2025,11,111541068,2013,1695,131,3839,4355.333333333333,Festival,3839.0,0.0,False
Uttar Pradesh,Sitapur,2025,12,67918073,1788,1189,35,3012,3175.333333333333,Festival,3012.0,0.0,False
Uttar Pradesh,Sonbhadra,2025,9,89037085,1322,963,5,2290,2290.0,Monsoon,2290.0,0.0,False
Uttar Pradesh,Sonbhadra,2025,10,48099899,441,289,4,734,1512.0,Festival,1512.0,-0.5142101784534039,False
Uttar Pradesh,Sonbhadra,2025,11,59429389,724,506,4,1234,1419.3333333333333,Festival,1234.0,0.0,False
Uttar Pradesh,Sonbhadra,2025,12,30525403,511,265,0,776,914.6666666666666,Festival,776.0,0.0,False
Uttar Pradesh,Sultanpur,2025,4,228001,262,195,23,480,480.0,Non-peak,480.0,0.0,False
Uttar Pradesh,Sultanpur,2025,5,228001,209,205,10,424,452.0,Non-peak,452.0,-0.06181015452538632,False
Uttar Pradesh,Sultanpur,2025,6,228001,130,223,10,363,422.3333333333333,Monsoon,424.0,-0.14352941176470588,False
Uttar Pradesh,Sultanpur,2025,7,450303,471,652,41,1164,650.3333333333334,Monsoon,424.0,1.7411764705882353,True
Uttar Pradesh,Sultanpur,2025,9,150290038,1472,2058,15,3545,1690.6666666666667,Monsoon,1164.0,2.043776824034335,True
Uttar Pradesh,Sultanpur,2025,10,92539091,1018,1037,23,2078,2262.333333333333,Festival,2078.0,0.0,False
Uttar Pradesh,Sultanpur,2025,11,108025017,1199,947,9,2155,2592.6666666666665,Festival,2155.0,0.0,False
Uttar Pradesh,Sultanpur,2025,12,57530827,704,520,1,1225,1819.3333333333333,Festival,2078.0,-0.4102934102934103,False
Uttar Pradesh,Unnao,2025,3,419622,34,136,33,203,203.0,Non-peak,203.0,0.0,False
Uttar Pradesh,Unnao,2025,4,419662,937,547,30,1514,858.5,Non-peak,858.5,0.7626527050610821,False
Uttar Pradesh,Unnao,2025,5,419662,865,726,37,1628,1115.0,Non-peak,1514.0,0.07524752475247524,False
Uttar Pradesh,Unnao,2025,6,419622,497,892,57,1446,1529.3333333333333,Monsoon,1514.0,-0.044884488448844885,False
Uttar Pradesh,Unnao,2025,7,661165,1408,1887,49,3344,2139.333333333333,Monsoon,1628.0,1.0534069981583793,True
Uttar Pradesh,Unnao,2025,9,121738059,1789,1863,74,3726,2838.6666666666665,Monsoon,3344.0,0.11420029895366218,False
Uttar Pradesh,Unnao,2025,10,69936315,952,1014,25,1991,3020.333333333333,Festival,3344.0,-0.4044843049327354,False
Uttar Pradesh,Unnao,2025,11,88395484,2384,1063,50,3497,3071.333333333333,Festival,3497.0,0.0,False
Uttar Pradesh,Unnao,2025,12,48501136,972,815,12,1799,2429.0,Festival,1991.0,-0.0963855421686747,False
Uttar Pradesh,Varanasi,2025,4,663014,527,733,81,1341,1341.0,Non-peak,1341.0,0.0,False
Uttar Pradesh,Varanasi,2025,5,442108,574,849,23,1446,1393.5,Non-peak,1393.5,0.03764790247400502,False
Uttar Pradesh,Varanasi,2025,6,221001,297,602,15,914,1233.6666666666667,Monsoon,1341.0,-0.3181818181818182,False
Uttar Pradesh,Varanasi,2025,7,2431569,2392,3993,268,6653,3004.333333333333,Monsoon,1446.0,3.598479612992398,True
Uttar Pradesh,Varanasi,2025,9,178504250,1948,3218,16,5182,4249.666666666667,Monsoon,5182.0,0.0,False
Uttar Pradesh,Varanasi,2025,10,97524817,1157,1423,6,2586,4807.0,Festival,5182.0,-0.5008682230368512,False
Uttar Pradesh,Varanasi,2025,11,123206996,1496,1703,20,3219,3662.3333333333335,Festival,3219.0,0.0,False
Uttar Pradesh,Varanasi,2025,12,67004682,1088,883,22,1993,2599.333333333333,Festival,2586.0,-0.2292230382682644,False
Uttarakhand,Almora,2025,9,64761549,355,45,3,403,403.0,Monsoon,403.0,0.0,False
Uttarakhand,Almora,2025,10,45797795,262,33,2,297,350.0,Festival,350.0,-0.150997150997151,False
Uttarakhand,Almora,2025,11,63179277,358,34,3,395,365.0,Festival,395.0,0.0,False
Uttarakhand,Almora,2025,12,36853062,253,19,0,272,321.3333333333333,Festival,297.0,-0.08389261744966443,False
Uttarakhand,Bageshwar,2025,9,36382047,219,22,0,241,241.0,Monsoon,241.0,0.0,False
Uttarakhand,Bageshwar,2025,10,22672881,143,14,0,157,199.0,Festival,199.0,-0.21,False
Uttarakhand,Bageshwar,2025,11,34272626,217,16,1,234,210.66666666666663,Festival,234.0,0.0,False
Uttarakhand,Bageshwar,2025,12,16609335,96,13,1,110,167.0,Festival,157.0,-0.2974683544303797,False
Uttarakhand,Chamoli,2025,9,54958010,336,35,2,373,373.0,Monsoon,373.0,0.0,False
Uttarakhand,Chamoli,2025,10,34256405,210,16,1,227,300.0,Festival,300.0,-0.2425249169435216,False
Uttarakhand,Chamoli,2025,11,40910143,231,18,0,249,283.0,Festival,249.0,0.0,False
Uttarakhand,Chamoli,2025,12,28341878,229,8,4,241,239.0,Festival,241.0,0.0,False
Uttarakhand,Champawat,2025,9,27034657,280,37,0,317,317.0,Monsoon,317.0,0.0,False
Uttarakhand,Champawat,2025,10,19161816,200,19,0,219,268.0,Festival,268.0,-0.1821561338289963,False
Uttarakhand,Champawat,2025,11,24408760,177,29,0,206,247.33333333333331,Festival,219.0,-0.05909090909090909,False
Uttarakhand,Champawat,2025,12,13648017,112,11,1,124,183.0,Festival,206.0,-0.3961352657004831,False
Uttarakhand,Dehradun,2025,3,248001,123,43,10,176,176.0,Non-peak,176.0,0.0,False
Uttarakhand,Dehradun,2025,4,248001,510,138,26,674,425.0,Non-peak,425.0,0.5845070422535211,False
Uttarakhand,Dehradun,2025,5,248001,477,135,12,624,491.3333333333333,Non-peak,624.0,0.0,False
Uttarakhand,Dehradun,2025,6,248001,160,80,54,294,530.6666666666666,Monsoon,624.0,-0.528,False
Uttarakhand,Dehradun,2025,7,248001,1298,323,10,1631,849.6666666666666,Monsoon,624.0,1.6112,True
Uttarakhand,Dehradun,2025,9,137264526,1918,301,2,2221,1382.0,Monsoon,1631.0,0.36151960784313725,False
Uttarakhand,Dehradun,2025,10,80691907,1054,206,4,1264,1705.3333333333333,Festival,1631.0,-0.22487745098039216,False
Uttarakhand,Dehradun,2025,11,100553746,1356,236,11,1603,1696.0,Festival,1603.0,0.0,False
Uttarakhand,Dehradun,2025,12,57850578,901,92,5,998,1288.3333333333333,Festival,1264.0,-0.21027667984189724,False
Uttarakhand,Garhwal,2025,9,3938423,18,1,0,19,19.0,Monsoon,19.0,0.0,False
Uttarakhand,Garhwal,2025,10,3938621,21,3,0,24,21.5,Festival,21.5,0.1111111111111111,False
Uttarakhand,Garhwal,2025,11,2215395,9,0,0,9,17.333333333333332,Festival,19.0,-0.5,False
Uttarakhand,Garhwal,2025,12,984577,4,0,0,4,12.333333333333334,Festival,9.0,-0.5,False
Uttarakhand,Hardwar,2025,9,9440839,33,14,0,47,47.0,Monsoon,47.0,0.0,False
Uttarakhand,Hardwar,2025,10,8193848,35,6,0,41,44.0,Festival,44.0,-0.06666666666666667,False
Uttarakhand,Hardwar,2025,11,8933309,36,6,0,42,43.333333333333336,Festival,42.0,0.0,False
Uttarakhand,Hardwar,2025,12,3973058,14,2,0,16,33.0,Festival,41.0,-0.5952380952380952,False
Uttarakhand,Haridwar,2025,3,247667,17,15,28,60,60.0,Non-peak,60.0,0.0,False
Uttarakhand,Haridwar,2025,7,247667,565,156,11,732,396.0,Monsoon,396.0,0.8463476070528967,False
Uttarakhand,Haridwar,2025,9,98825201,1185,407,8,1600,797.3333333333334,Monsoon,732.0,1.184174624829468,True
Uttarakhand,Haridwar,2025,10,57356569,967,209,1,1177,1169.6666666666667,Festival,1177.0,0.0,False
Uttarakhand,Haridwar,2025,11,70017027,1105,258,2,1365,1380.6666666666667,Festival,1365.0,0.0,False
Uttarakhand,Haridwar,2025,12,42942323,849,170,2,1021,1187.6666666666667,Festival,1177.0,-0.13242784380305603,False
Uttarakhand,Nainital,2025,3,263139,46,18,11,75,75.0,Non-peak,75.0,0.0,False
Uttarakhand,Nainital,2025,4,263139,488,66,48,602,338.5,Non-peak,338.5,0.7761413843888071,False
Uttarakhand,Nainital,2025,9,68169947,886,139,4,1029,568.6666666666666,Monsoon,602.0,0.7081260364842454,False
Uttarakhand,Nainital,2025,10,42175483,709,105,4,818,816.3333333333334,Festival,818.0,0.0,False
Uttarakhand,Nainital,2025,11,56008879,846,87,1,934,927.0,Festival,934.0,0.0,False
Uttarakhand,Nainital,2025,12,30503501,442,43,8,493,748.3333333333334,Festival,818.0,-0.3968253968253968,False
Uttarakhand,Pauri Garhwal,2025,9,83006538,551,58,2,611,611.0,Monsoon,611.0,0.0,False
Uttarakhand,Pauri Garhwal,2025,10,55431205,438,39,5,482,546.5,Festival,546.5,-0.1178082191780822,False
Uttarakhand,Pauri Garhwal,2025,11,63807354,388,39,1,428,507.0,Festival,482.0,-0.11180124223602485,False
Uttarakhand,Pauri Garhwal,2025,12,37709714,300,29,6,335,415.0,Festival,428.0,-0.21678321678321677,False
Uttarakhand,Pithoragarh,2025,9,63533930,376,48,2,426,426.0,Monsoon,426.0,0.0,False
Uttarakhand,Pithoragarh,2025,10,36492735,209,41,3,253,339.5,Festival,339.5,-0.2540381791483113,False
Uttarakhand,Pithoragarh,2025,11,46206290,252,36,3,291,323.3333333333333,Festival,291.0,0.0,False
Uttarakhand,Pithoragarh,2025,12,32554624,228,21,1,250,264.6666666666667,Festival,253.0,-0.011811023622047244,False
Uttarakhand,Rudraprayag,2025,9,37695951,279,34,0,313,313.0,Monsoon,313.0,0.0,False
Uttarakhand,Rudraprayag,2025,10,24145490,192,20,0,212,262.5,Festival,262.5,-0.19165085388994307,False
Uttarakhand,Rudraprayag,2025,11,30304551,225,17,0,242,255.66666666666663,Festival,242.0,0.0,False
Uttarakhand,Rudraprayag,2025,12,19710562,178,11,0,189,214.33333333333331,Festival,212.0,-0.107981220657277,False
Uttarakhand,Tehri Garhwal,2025,9,80974059,745,122,2,869,869.0,Monsoon,869.0,0.0,False
Uttarakhand,Tehri Garhwal,2025,10,52320546,460,60,5,525,697.0,Festival,697.0,-0.24641833810888253,False
Uttarakhand,Tehri Garhwal,2025,11,63533353,700,81,0,781,725.0,Festival,781.0,0.0,False
Uttarakhand,Tehri Garhwal,2025,12,40860661,539,61,6,606,637.3333333333334,Festival,606.0,0.0,False
Uttarakhand,Udham Singh Nagar,2025,9,78743681,1834,397,2,2233,2233.0,Monsoon,2233.0,0.0,False
Uttarakhand,Udham Singh Nagar,2025,10,42470074,991,222,1,1214,1723.5,Festival,1723.5,-0.2954479559292549,False
Uttarakhand,Udham Singh Nagar,2025,11,53417067,1253,231,8,1492,1646.3333333333333,Festival,1492.0,0.0,False
Uttarakhand,Udham Singh Nagar,2025,12,31384804,1014,135,7,1156,1287.3333333333333,Festival,1214.0,-0.047736625514403296,False
Uttarakhand,Uttarkashi,2025,9,31644257,208,44,2,254,254.0,Monsoon,254.0,0.0,False
Uttarakhand,Uttarkashi,2025,10,23421938,196,29,3,228,241.0,Festival,241.0,-0.05371900826446281,False
Uttarakhand,Uttarkashi,2025,11,33637746,317,42,0,359,280.3333333333333,Festival,254.0,0.4117647058823529,False
Uttarakhand,Uttarkashi,2025,12,19684432,257,34,0,291,292.6666666666667,Festival,291.0,0.0,False
WEST BENGAL,Hooghly,2025,9,712305,0,1,0,1,1.0,Monsoon,1.0,0.0,False
WEST BENGAL,Hooghly,2025,11,2136842,3,0,0,3,2.0,Festival,2.0,0.3333333333333333,False
WESTBENGAL,Hooghly,2025,11,712232,1,0,0,1,1.6666666666666667,Festival,1.0,0.0,False
West  Bengal,Hooghly,2025,9,8546195,8,4,0,12,5.333333333333333,Monsoon,3.0,2.25,True
West  Bengal,Hooghly,2025,11,1424444,1,1,0,2,5.0,Festival,2.0,0.0,False
West  Bengal,Hooghly,2025,12,712222,0,1,0,1,5.0,Festival,2.0,-0.3333333333333333,False
West Bangal,Hooghly,2025,9,712104,1,0,0,1,1.3333333333333333,Monsoon,1.0,0.0,False
West Bangal,Hooghly,2025,10,1424237,2,0,0,2,1.3333333333333333,Festival,1.0,0.5,False
West Bangal,Hooghly,2025,11,712101,0,1,0,1,1.3333333333333333,Festival,1.0,0.0,False
West Bangal,Hooghly,2025,12,1424205,2,0,0,2,1.6666666666666667,Festival,2.0,0.0,False
West Bangal,Howrah,2025,9,1422619,2,1,0,3,3.0,Monsoon,3.0,0.0,False
West Bangal,Howrah,2025,10,711303,0,1,0,1,2.0,Festival,2.0,-0.3333333333333333,False
West Bengal,24 Paraganas North,2025,6,5816712,540,399,111,1050,1050.0,Monsoon,1050.0,0.0,False
West Bengal,24 Paraganas North,2025,7,16663432,2637,2059,401,5097,3073.5,Monsoon,3073.5,0.6581557976906814,False
West Bengal,24 Paraganas South,2025,7,743347,364,104,22,490,490.0,Monsoon,490.0,0.0,False
West Bengal,Alipurduar,2025,4,1471386,38,63,27,128,128.0,Non-peak,128.0,0.0,False
West Bengal,Alipurduar,2025,5,1471386,42,112,43,197,162.5,Non-peak,162.5,0.21100917431192662,False
West Bengal,Alipurduar,2025,6,3679018,207,352,74,633,319.3333333333333,Monsoon,197.0,2.202020202020202,True
West Bengal,Alipurduar,2025,7,5887534,646,840,145,1631,820.3333333333334,Monsoon,633.0,1.5741324921135647,True
West Bengal,Alipurduar,2025,9,158924991,240,120,17,377,880.3333333333334,Monsoon,633.0,-0.4037854889589905,False
West Bengal,Alipurduar,2025,10,91241650,108,82,3,193,733.6666666666666,Festival,377.0,-0.48677248677248675,False
West Bengal,Alipurduar,2025,11,106696209,136,93,2,231,267.0,Festival,231.0,0.0,False
West Bengal,Alipurduar,2025,12,83881954,104,52,127,283,235.66666666666663,Festival,231.0,0.22413793103448276,False
West Bengal,Bankura,2025,9,711299312,2931,851,43,3825,3825.0,Monsoon,3825.0,0.0,False
West Bengal,Bankura,2025,10,441893194,1844,385,2,2231,3028.0,Festival,3028.0,-0.26312314295146916,False
West Bengal,Bankura,2025,11,584930140,2984,564,1,3549,3201.6666666666665,Festival,3549.0,0.0,False
West Bengal,Bankura,2025,12,313415779,1324,322,104,1750,2510.0,Festival,2231.0,-0.21550179211469533,False
West Bengal,Barddhaman,2025,9,1389252553,5014,1159,5,6178,6178.0,Monsoon,6178.0,0.0,False
West Bengal,Barddhaman,2025,10,819993244,2610,637,1,3248,4713.0,Festival,4713.0,-0.31077641069155704,False
West Bengal,Barddhaman,2025,11,1012962910,3224,786,2,4012,4479.333333333333,Festival,4012.0,0.0,False
West Bengal,Barddhaman,2025,12,604470494,1968,424,6,2398,3219.333333333333,Festival,3248.0,-0.2616189596799015,False
West Bengal,Bardhaman,2025,9,324597124,534,165,0,699,699.0,Monsoon,699.0,0.0,False
West Bengal,Bardhaman,2025,10,172093512,286,83,0,369,534.0,Festival,534.0,-0.308411214953271,False
West Bengal,Bardhaman,2025,11,227648449,344,120,0,464,510.6666666666667,Festival,464.0,0.0,False
West Bengal,Bardhaman,2025,12,124841616,181,60,3,244,359.0,Festival,369.0,-0.33783783783783783,False
West Bengal,Birbhum,2025,5,731204,204,61,13,278,278.0,Non-peak,278.0,0.0,False
West Bengal,Birbhum,2025,6,731204,139,65,17,221,249.5,Monsoon,249.5,-0.11377245508982035,False
West Bengal,Birbhum,2025,7,1462438,575,159,35,769,422.6666666666667,Monsoon,278.0,1.7598566308243728,True
