state,district,year,month,pincode,age_0_5,age_5_17,age_18_greater,total_activity,roll_3m,season
Uttar Pradesh,Varanasi,2025,12,67004682,1088,883,22,1993,2599.3333333333335,Festival
Uttarakhand,Almora,2025,9,64761549,355,45,3,403,403.0,Monsoon
Uttarakhand,Almora,2025,10,45797795,262,33,2,297,350.0,Festival
Uttarakhand,Almora,2025,11,63179277,358,34,3,395,365.0,Festival
Uttarakhand,Almora,2025,12,36853062,253,19,0,272,321.3333333333333,Festival
Uttarakhand,Bageshwar,2025,9,36382047,219,22,0,241,241.0,Monsoon
Uttarakhand,Bageshwar,2025,10,22672881,143,14,0,157,199.0,Festival
Uttarakhand,Bageshwar,2025,11,34272626,217,16,1,234,210.66666666666666,Festival
Uttarakhand,Bageshwar,2025,12,16609335,96,13,1,110,167.0,Festival
Uttarakhand,Chamoli,2025,9,54958010,336,35,2,373,373.0,Monsoon
Uttarakhand,Chamoli,2025,10,34256405,210,16,1,227,300.0,Festival
Uttarakhand,Chamoli,2025,11,40910143,231,18,0,249,283.0,Festival
Uttarakhand,Chamoli,2025,12,28341878,229,8,4,241,239.0,Festival
Uttarakhand,Champawat,2025,9,27034657,280,37,0,317,317.0,Monsoon
Uttarakhand,Champawat,2025,10,19161816,200,19,0,219,268.0,Festival
Uttarakhand,Champawat,2025,11,24408760,177,29,0,206,247.33333333333334,Festival
Uttarakhand,Champawat,2025,12,13648017,112,11,1,124,183.0,Festival
Uttarakhand,Dehradun,2025,3,248001,123,43,10,176,176.0,Non-peak
Uttarakhand,Dehradun,2025,4,248001,510,138,26,674,425.0,Non-peak
Uttarakhand,Dehradun,2025,5,248001,477,135,12,624,491.3333333333333,Non-peak
Uttarakhand,Dehradun,2025,6,248001,160,80,54,294,530.6666666666666,Monsoon
Uttarakhand,Dehradun,2025,7,248001,1298,323,10,1631,849.6666666666666,Monsoon
Uttarakhand,Dehradun,2025,9,137264526,1918,301,2,2221,1382.0,Monsoon
Uttarakhand,Dehradun,2025,10,80691907,1054,206,4,1264,1705.3333333333333,Festival
Uttarakhand,Dehradun,2025,11,100553746,1356,236,11,1603,1696.0,Festival
Uttarakhand,Dehradun,2025,12,57850578,901,92,5,998,1288.3333333333333,Festival
Uttarakhand,Garhwal,2025,9,3938423,18,1,0,19,19.0,Monsoon
Uttarakhand,Garhwal,2025,10,3938621,21,3,0,24,21.5,Festival
Uttarakhand,Garhwal,2025,11,2215395,9,0,0,9,17.333333333333332,Festival
Uttarakhand,Garhwal,2025,12,984577,4,0,0,4,12.333333333333334,Festival
Uttarakhand,Hardwar,2025,9,9440839,33,14,0,47,47.0,Monsoon
Uttarakhand,Hardwar,2025,10,8193848,35,6,0,41,44.0,Festival
Uttarakhand,Hardwar,2025,11,8933309,36,6,0,42,43.333333333333336,Festival
Uttarakhand,Hardwar,2025,12,3973058,14,2,0,16,33.0,Festival
Uttarakhand,Haridwar,2025,3,247667,17,15,28,60,60.0,Non-peak
Uttarakhand,Haridwar,2025,7,247667,565,156,11,732,396.0,Monsoon
Uttarakhand,Haridwar,2025,9,98825201,1185,407,8,1600,797.3333333333334,Monsoon
Uttarakhand,Haridwar,2025,10,57356569,967,209,1,1177,1169.6666666666667,Festival
Uttarakhand,Haridwar,2025,11,70017027,1105,258,2,1365,1380.6666666666667,Festival
Uttarakhand,Haridwar,2025,12,42942323,849,170,2,1021,1187.6666666666667,Festival
Uttarakhand,Nainital,2025,3,263139,46,18,11,75,75.0,Non-peak
Uttarakhand,Nainital,2025,4,263139,488,66,48,602,338.5,Non-peak
Uttarakhand,Nainital,2025,9,68169947,886,139,4,1029,568.6666666666666,Monsoon
Uttarakhand,Nainital,2025,10,42175483,709,105,4,818,816.3333333333334,Festival
Uttarakhand,Nainital,2025,11,56008879,846,87,1,934,927.0,Festival
Uttarakhand,Nainital,2025,12,30503501,442,43,8,493,748.3333333333334,Festival
Uttarakhand,Pauri Garhwal,2025,9,83006538,551,58,2,611,611.0,Monsoon
Uttarakhand,Pauri Garhwal,2025,10,55431205,438,39,5,482,546.5,Festival
Uttarakhand,Pauri Garhwal,2025,11,63807354,388,39,1,428,507.0,Festival
Uttarakhand,Pauri Garhwal,2025,12,37709714,300,29,6,335,415.0,Festival
Uttarakhand,Pithoragarh,2025,9,63533930,376,48,2,426,426.0,Monsoon
Uttarakhand,Pithoragarh,2025,10,36492735,209,41,3,253,339.5,Festival
Uttarakhand,Pithoragarh,2025,11,46206290,252,36,3,291,323.3333333333333,Festival
Uttarakhand,Pithoragarh,2025,12,32554624,228,21,1,250,264.6666666666667,Festival
Uttarakhand,Rudraprayag,2025,9,37695951,279,34,0,313,313.0,Monsoon
Uttarakhand,Rudraprayag,2025,10,24145490,192,20,0,212,262.5,Festival
Uttarakhand,Rudraprayag,2025,11,30304551,225,17,0,242,255.66666666666666,Festival
Uttarakhand,Rudraprayag,2025,12,19710562,178,11,0,189,214.33333333333334,Festival
Uttarakhand,Tehri Garhwal,2025,9,80974059,745,122,2,869,869.0,Monsoon
Uttarakhand,Tehri Garhwal,2025,10,52320546,460,60,5,525,697.0,Festival
Uttarakhand,Tehri Garhwal,2025,11,63533353,700,81,0,781,725.0,Festival
Uttarakhand,Tehri Garhwal,2025,12,40860661,539,61,6,606,637.3333333333334,Festival
Uttarakhand,Udham Singh Nagar,2025,9,78743681,1834,397,2,2233,2233.0,Monsoon
Uttarakhand,Udham Singh Nagar,2025,10,42470074,991,222,1,1214,1723.5,Festival
Uttarakhand,Udham Singh Nagar,2025,11,53417067,1253,231,8,1492,1646.3333333333333,Festival
Uttarakhand,Udham Singh Nagar,2025,12,31384804,1014,135,7,1156,1287.3333333333333,Festival
Uttarakhand,Uttarkashi,2025,9,31644257,208,44,2,254,254.0,Monsoon
Uttarakhand,Uttarkashi,2025,10,23421938,196,29,3,228,241.0,Festival
Uttarakhand,Uttarkashi,2025,11,33637746,317,42,0,359,280.3333333333333,Festival
Uttarakhand,Uttarkashi,2025,12,19684432,257,34,0,291,292.6666666666667,Festival
WEST BENGAL,Hooghly,2025,9,712305,0,1,0,1,1.0,Monsoon
WEST BENGAL,Hooghly,2025,11,2136842,3,0,0,3,2.0,Festival
WESTBENGAL,Hooghly,2025,11,712232,1,0,0,1,1.6666666666666667,Festival
West  Bengal,Hooghly,2025,9,8546195,8,4,0,12,5.333333333333333,Monsoon
West  Bengal,Hooghly,2025,11,1424444,1,1,0,2,5.0,Festival
West  Bengal,Hooghly,2025,12,712222,0,1,0,1,5.0,Festival
West Bangal,Hooghly,2025,9,712104,1,0,0,1,1.3333333333333333,Monsoon
West Bangal,Hooghly,2025,10,1424237,2,0,0,2,1.3333333333333333,Festival
West Bangal,Hooghly,2025,11,712101,0,1,0,1,1.3333333333333333,Festival
West Bangal,Hooghly,2025,12,1424205,2,0,0,2,1.6666666666666667,Festival
West Bangal,Howrah,2025,9,1422619,2,1,0,3,3.0,Monsoon
West Bangal,Howrah,2025,10,711303,0,1,0,1,2.0,Festival
West Bengal,24 Paraganas North,2025,6,5816712,540,399,111,1050,1050.0,Monsoon
West Bengal,24 Paraganas North,2025,7,16663432,2637,2059,401,5097,3073.5,Monsoon
West Bengal,24 Paraganas South,2025,7,743347,364,104,22,490,490.0,Monsoon
West Bengal,Alipurduar,2025,4,1471386,38,63,27,128,128.0,Non-peak
West Bengal,Alipurduar,2025,5,1471386,42,112,43,197,162.5,Non-peak
West Bengal,Alipurduar,2025,6,3679018,207,352,74,633,319.3333333333333,Monsoon
West Bengal,Alipurduar,2025,7,5887534,646,840,145,1631,820.3333333333334,Monsoon
West Bengal,Alipurduar,2025,9,158924991,240,120,17,377,880.3333333333334,Monsoon
West Bengal,Alipurduar,2025,10,91241650,108,82,3,193,733.6666666666666,Festival
West Bengal,Alipurduar,2025,11,106696209,136,93,2,231,267.0,Festival
West Bengal,Alipurduar,2025,12,83881954,104,52,127,283,235.66666666666666,Festival
West Bengal,Bankura,2025,9,711299312,2931,851,43,3825,3825.0,Monsoon
West Bengal,Bankura,2025,10,441893194,1844,385,2,2231,3028.0,Festival
West Bengal,Bankura,2025,11,584930140,2984,564,1,3549,3201.6666666666665,Festival
West Bengal,Bankura,2025,12,313415779,1324,322,104,1750,2510.0,Festival
West Bengal,Barddhaman,2025,9,1389252553,5014,1159,5,6178,6178.0,Monsoon
West Bengal,Barddhaman,2025,10,819993244,2610,637,1,3248,4713.0,Festival
West Bengal,Barddhaman,2025,11,1012962910,3224,786,2,4012,4479.333333333333,Festival
West Bengal,Barddhaman,2025,12,604470494,1968,424,6,2398,3219.3333333333335,Festival
West Bengal,Bardhaman,2025,9,324597124,534,165,0,699,699.0,Monsoon
West Bengal,Bardhaman,2025,10,172093512,286,83,0,369,534.0,Festival
West Bengal,Bardhaman,2025,11,227648449,344,120,0,464,510.6666666666667,Festival
West Bengal,Bardhaman,2025,12,124841616,181,60,3,244,359.0,Festival
West Bengal,Birbhum,2025,5,731204,204,61,13,278,278.0,Non-peak
West Bengal,Birbhum,2025,6,731204,139,65,17,221,249.5,Monsoon
West Bengal,Birbhum,2025,7,1462438,575,159,35,769,422.6666666666667,Monsoon
West Bengal,Birbhum,2025,9,607472983,3927,580,8,4515,1835.0,Monsoon
West Bengal,Birbhum,2025,10,415213298,2952,460,0,3412,2898.6666666666665,Festival
West Bengal,Birbhum,2025,11,467822550,3418,472,1,3891,3939.3333333333335,Festival
West Bengal,Birbhum,2025,12,282864883,2146,244,33,2423,3242.0,Festival
West Bengal,Burdwan,2025,10,713424,2,0,0,2,2.0,Festival
West Bengal,Cooch Behar,2025,4,1472280,297,156,32,485,485.0,Non-peak
West Bengal,Cooch Behar,2025,5,2944601,991,606,77,1674,1079.5,Non-peak
West Bengal,Cooch Behar,2025,9,554227612,2203,997,44,3244,1801.0,Monsoon
West Bengal,Cooch Behar,2025,10,353291537,1823,714,3,2540,2486.0,Festival
West Bengal,Cooch Behar,2025,11,357701677,1317,546,6,1869,2551.0,Festival
West Bengal,Cooch Behar,2025,12,186945392,631,201,84,916,1775.0,Festival
West Bengal,Coochbehar,2025,3,736135,19,12,19,50,50.0,Non-peak
West Bengal,Coochbehar,2025,6,735224,47,46,12,105,77.5,Monsoon
West Bengal,Coochbehar,2025,7,5887323,2074,2029,152,4255,1470.0,Monsoon
West Bengal,Dakshin Dinajpur,2025,5,733121,179,42,14,235,235.0,Non-peak
West Bengal,Dakshin Dinajpur,2025,9,298383885,2345,452,39,2836,1535.5,Monsoon
West Bengal,Dakshin Dinajpur,2025,10,173018403,1176,221,7,1404,1491.6666666666667,Festival
West Bengal,Dakshin Dinajpur,2025,11,195012657,1004,235,8,1247,1829.0,Festival
West Bengal,Dakshin Dinajpur,2025,12,114368281,654,119,31,804,1151.6666666666667,Festival
West Bengal,Darjeeling,2025,4,3670469,383,200,75,658,658.0,Non-peak
West Bengal,Darjeeling,2025,5,2936547,297,223,78,598,628.0,Non-peak
West Bengal,Darjeeling,2025,6,6607193,203,316,166,685,647.0,Monsoon
West Bengal,Darjeeling,2025,7,7341311,607,694,184,1485,922.6666666666666,Monsoon
West Bengal,Darjeeling,2025,9,437594561,896,450,56,1402,1190.6666666666667,Monsoon
West Bengal,Darjeeling,2025,10,237152273,450,232,24,706,1197.6666666666667,Festival
West Bengal,Darjeeling,2025,11,309842802,663,302,8,973,1027.0,Festival
West Bengal,Darjeeling,2025,12,215858097,468,162,182,812,830.3333333333334,Festival
West Bengal,Darjiling,2025,9,105006675,232,102,0,334,334.0,Monsoon
West Bengal,Darjiling,2025,10,55810578,131,25,0,156,245.0,Festival
West Bengal,Darjiling,2025,11,60947638,124,37,0,161,217.0,Festival
West Bengal,Darjiling,2025,12,30841127,48,25,2,75,130.66666666666666,Festival
West Bengal,Dinajpur Dakshin,2025,7,1466249,707,256,34,997,997.0,Monsoon
West Bengal,Dinajpur Uttar,2025,3,733129,26,18,27,71,71.0,Non-peak
West Bengal,Dinajpur Uttar,2025,6,2932672,1295,1253,118,2666,1368.5,Monsoon
West Bengal,Dinajpur Uttar,2025,7,4399083,5157,3588,189,8934,3890.3333333333335,Monsoon
West Bengal,East Midnapore,2025,9,350632805,640,134,1,775,775.0,Monsoon
West Bengal,East Midnapore,2025,10,229431898,457,72,1,530,652.5,Festival
West Bengal,East Midnapore,2025,11,264784489,503,85,1,589,631.3333333333334,Festival
West Bengal,East Midnapore,2025,12,113275183,196,27,1,224,447.6666666666667,Festival
West Bengal,East Midnapur,2025,9,721626,1,0,0,1,1.0,Monsoon
West Bengal,Haora,2025,9,381241707,788,368,0,1156,1156.0,Monsoon
West Bengal,Haora,2025,10,236853408,463,222,0,685,920.5,Festival
West Bengal,Haora,2025,11,258188823,511,228,0,739,860.0,Festival
West Bengal,Haora,2025,12,104555408,181,99,2,282,568.6666666666666,Festival
West Bengal,Hawrah,2025,9,711303,0,1,0,1,1.0,Monsoon
West Bengal,Hawrah,2025,10,2845212,3,2,0,5,3.0,Festival
West Bengal,Hooghiy,2025,9,712401,1,0,0,1,1.0,Monsoon
West Bengal,Hooghly,2025,7,712149,177,111,12,300,101.0,Monsoon
West Bengal,Hooghly,2025,9,1158291117,3970,1535,82,5587,1963.0,Monsoon
West Bengal,Hooghly,2025,10,716646141,2695,767,3,3465,3117.3333333333335,Festival
West Bengal,Hooghly,2025,11,815656921,2643,931,10,3584,4212.0,Festival
West Bengal,Hooghly,2025,12,477987549,1651,510,235,2396,3148.3333333333335,Festival
West Bengal,Howrah,2025,7,711101,149,200,12,361,121.66666666666667,Monsoon
West Bengal,Howrah,2025,9,646573190,3044,1157,33,4234,1532.0,Monsoon
West Bengal,Howrah,2025,10,396905385,1906,706,4,2616,2403.6666666666665,Festival
West Bengal,Howrah,2025,11,414683036,2054,720,0,2774,3208.0,Festival
West Bengal,Howrah,2025,12,234011829,986,342,97,1425,2271.6666666666665,Festival
West Bengal,Hugli,2025,9,48435592,59,15,0,74,74.0,Monsoon
West Bengal,Hugli,2025,10,25643177,26,13,0,39,56.5,Festival
West Bengal,Hugli,2025,11,27778297,31,9,0,40,51.0,Festival
West Bengal,Hugli,2025,12,27066036,32,9,0,41,40.0,Festival
West Bengal,Jalpaiguri,2025,4,1470267,194,62,36,292,292.0,Non-peak
West Bengal,Jalpaiguri,2025,5,3675999,493,413,74,980,636.0,Non-peak
West Bengal,Jalpaiguri,2025,6,2205555,74,176,65,315,529.0,Monsoon
West Bengal,Jalpaiguri,2025,7,2940768,234,344,65,643,646.0,Monsoon
West Bengal,Jalpaiguri,2025,9,789653565,1783,1409,65,3257,1405.0,Monsoon
West Bengal,Jalpaiguri,2025,10,441921109,849,720,22,1591,1830.3333333333333,Festival
West Bengal,Jalpaiguri,2025,11,524269028,1219,774,17,2010,2286.0,Festival
West Bengal,Jalpaiguri,2025,12,347049757,828,544,194,1566,1722.3333333333333,Festival
West Bengal,Jhargram,2025,4,721517,40,10,12,62,62.0,Non-peak
West Bengal,Jhargram,2025,9,143555030,270,69,10,349,205.5,Monsoon
West Bengal,Jhargram,2025,10,75744737,143,27,1,171,194.0,Festival
West Bengal,Jhargram,2025,11,103159240,184,39,0,223,247.66666666666666,Festival
West Bengal,Jhargram,2025,12,56987633,104,26,27,157,183.66666666666666,Festival
West Bengal,Kalimpong,2025,5,734301,12,39,27,78,78.0,Non-peak
West Bengal,Kalimpong,2025,7,734301,78,77,34,189,133.5,Monsoon
West Bengal,Kalimpong,2025,9,44069903,34,28,22,84,117.0,Monsoon
West Bengal,Kalimpong,2025,10,16892917,20,9,0,29,100.66666666666667,Festival
West Bengal,Kalimpong,2025,11,20566821,18,22,0,40,51.0,Festival
West Bengal,Kalimpong,2025,12,24975436,14,9,70,93,54.0,Festival
West Bengal,Koch Bihar,2025,9,395977787,871,489,3,1363,1363.0,Monsoon
West Bengal,Koch Bihar,2025,10,254662600,677,288,2,967,1165.0,Festival
West Bengal,Koch Bihar,2025,11,232568768,534,229,2,765,1031.6666666666667,Festival
West Bengal,Koch Bihar,2025,12,106713510,145,105,3,253,661.6666666666666,Festival
West Bengal,Kolkata,2025,4,700004,21,10,23,54,54.0,Non-peak
West Bengal,Kolkata,2025,5,2100053,247,222,34,503,278.5,Non-peak
West Bengal,Kolkata,2025,6,3500088,221,328,87,636,397.6666666666667,Monsoon
West Bengal,Kolkata,2025,7,3500056,277,407,131,815,651.3333333333334,Monsoon
West Bengal,Kolkata,2025,9,721740747,1479,1289,100,2868,1439.6666666666667,Monsoon
West Bengal,Kolkata,2025,10,466226481,975,769,20,1764,1815.6666666666667,Festival
West Bengal,Kolkata,2025,11,559332228,1148,1076,46,2270,2300.6666666666665,Festival
West Bengal,Kolkata,2025,12,324818406,660,510,282,1452,1828.6666666666667,Festival
West Bengal,Malda,2025,4,732124,306,80,10,396,396.0,Non-peak
West Bengal,Malda,2025,6,732124,115,127,10,252,324.0,Monsoon
West Bengal,Malda,2025,9,577734503,4328,1413,19,5760,2136.0,Monsoon
West Bengal,Malda,2025,10,352951365,2814,914,2,3730,3247.3333333333335,Festival
West Bengal,Malda,2025,11,372727348,2200,848,1,3049,4179.666666666667,Festival
West Bengal,Malda,2025,12,209407881,2026,575,42,2643,3140.6666666666665,Festival
West Bengal,Maldah,2025,9,221866119,456,242,0,698,698.0,Monsoon
West Bengal,Maldah,2025,10,142791684,305,111,0,416,557.0,Festival
West Bengal,Maldah,2025,11,144979031,276,140,0,416,510.0,Festival
West Bengal,Maldah,2025,12,69555675,153,73,0,226,352.6666666666667,Festival
West Bengal,Medinipur,2025,9,5049135,8,1,0,9,9.0,Monsoon
West Bengal,Medinipur,2025,10,5769780,6,2,0,8,8.5,Festival
West Bengal,Medinipur,2025,11,5770188,8,0,0,8,8.333333333333334,Festival
West Bengal,Medinipur,2025,12,2884756,4,0,0,4,6.666666666666667,Festival
West Bengal,Medinipur West,2025,6,721201,45,67,10,122,122.0,Monsoon
West Bengal,Medinipur West,2025,7,721301,280,233,10,523,322.5,Monsoon
West Bengal,Murshidabad,2025,9,1236906119,12270,1592,15,13877,13877.0,Monsoon
West Bengal,Murshidabad,2025,10,798435514,7844,1135,6,8985,11431.0,Festival
West Bengal,Murshidabad,2025,11,871144282,7291,1133,3,8427,10429.666666666666,Festival
West Bengal,Murshidabad,2025,12,475888300,4037,523,62,4622,7344.666666666667,Festival
West Bengal,Nadia,2025,4,741502,204,33,11,248,248.0,Non-peak
West Bengal,Nadia,2025,5,2224316,478,108,50,636,442.0,Non-peak
West Bengal,Nadia,2025,6,2965352,280,176,72,528,470.6666666666667,Monsoon
West Bengal,Nadia,2025,7,7413147,1312,556,187,2055,1073.0,Monsoon
West Bengal,Nadia,2025,9,1083008286,4039,998,100,5137,2573.3333333333335,Monsoon
West Bengal,Nadia,2025,10,629859329,2541,711,21,3273,3488.3333333333335,Festival
West Bengal,Nadia,2025,11,702247339,2770,722,34,3526,3978.6666666666665,Festival
West Bengal,Nadia,2025,12,374059026,1625,320,368,2313,3037.3333333333335,Festival
West Bengal,North 24 Parganas,2025,4,2100397,126,67,39,232,232.0,Non-peak
West Bengal,North 24 Parganas,2025,5,2229831,494,195,37,726,479.0,Non-peak
West Bengal,North 24 Parganas,2025,9,1741767360,8255,2149,238,10642,3866.6666666666665,Monsoon
West Bengal,North 24 Parganas,2025,10,1071851144,4564,1284,29,5877,5748.333333333333,Festival
West Bengal,North 24 Parganas,2025,11,1214383917,4974,1304,55,6333,7617.333333333333,Festival
West Bengal,North 24 Parganas,2025,12,683905681,3104,742,950,4796,5668.666666666667,Festival
West Bengal,North Dinajpur,2025,9,63052819,91,33,0,124,124.0,Monsoon
West Bengal,North Dinajpur,2025,10,38124558,55,20,0,75,99.5,Festival
West Bengal,North Dinajpur,2025,11,43990028,63,15,0,78,92.33333333333333,Festival
West Bengal,North Dinajpur,2025,12,30792176,54,11,0,65,72.66666666666667,Festival
West Bengal,North Twenty Four Parganas,2025,9,294413616,485,157,2,644,644.0,Monsoon
West Bengal,North Twenty Four Parganas,2025,10,195725137,304,84,0,388,516.0,Festival
West Bengal,North Twenty Four Parganas,2025,11,198085920,304,107,0,411,481.0,Festival
West Bengal,North Twenty Four Parganas,2025,12,94692262,133,51,0,184,327.6666666666667,Festival
West Bengal,Paschim Bardhaman,2025,9,253936537,330,129,22,481,481.0,Monsoon
West Bengal,Paschim Bardhaman,2025,10,131246985,160,73,3,236,358.5,Festival
West Bengal,Paschim Bardhaman,2025,11,171193169,239,77,3,319,345.3333333333333,Festival
West Bengal,Paschim Bardhaman,2025,12,116268791,136,39,65,240,265.0,Festival
West Bengal,Paschim Medinipur,2025,9,1068791670,5425,1590,28,7043,7043.0,Monsoon
West Bengal,Paschim Medinipur,2025,10,681636525,3354,787,1,4142,5592.5,Festival
West Bengal,Paschim Medinipur,2025,11,786102878,3439,841,2,4282,5155.666666666667,Festival
West Bengal,Paschim Medinipur,2025,12,465182134,2022,477,119,2618,3680.6666666666665,Festival
West Bengal,Purba Bardhaman,2025,6,713126,28,18,12,58,58.0,Monsoon
West Bengal,Purba Bardhaman,2025,9,433724685,932,123,22,1077,567.5,Monsoon
West Bengal,Purba Bardhaman,2025,10,271925114,567,64,4,635,590.0,Festival
West Bengal,Purba Bardhaman,2025,11,326224900,649,120,4,773,828.3333333333334,Festival
West Bengal,Purba Bardhaman,2025,12,189780314,347,65,86,498,635.3333333333334,Festival
West Bengal,Purba Medinipur,2025,9,1095212310,5084,514,17,5615,5615.0,Monsoon
West Bengal,Purba Medinipur,2025,10,678204174,2852,294,3,3149,4382.0,Festival
West Bengal,Purba Medinipur,2025,11,783536100,3170,352,1,3523,4095.6666666666665,Festival
West Bengal,Purba Medinipur,2025,12,434340862,1848,150,37,2035,2902.3333333333335,Festival
West Bengal,Purulia,2025,9,121489233,237,92,0,329,329.0,Monsoon
West Bengal,Purulia,2025,10,67976218,108,56,0,164,246.5,Festival
West Bengal,Purulia,2025,11,83162002,114,66,0,180,224.33333333333334,Festival
West Bengal,Purulia,2025,12,46281112,80,29,1,110,151.33333333333334,Festival
West Bengal,Puruliya,2025,9,569840253,3952,1353,40,5345,5345.0,Monsoon
West Bengal,Puruliya,2025,10,331199158,1963,690,0,2653,3999.0,Festival
West Bengal,Puruliya,2025,11,404962237,2413,891,4,3308,3768.6666666666665,Festival
West Bengal,Puruliya,2025,12,224175842,1346,478,89,1913,2624.6666666666665,Festival
West Bengal,South 24 Pargana,2025,10,743425,1,0,0,1,1.0,Festival
West Bengal,South 24 Pargana,2025,12,743425,0,1,0,1,1.0,Festival
West Bengal,South 24 Parganas,2025,9,1124363073,6981,2419,59,9459,9459.0,Monsoon
West Bengal,South 24 Parganas,2025,10,782923508,7488,2338,14,9840,9649.5,Festival
West Bengal,South 24 Parganas,2025,11,884841937,6570,2258,10,8838,9379.0,Festival
West Bengal,South 24 Parganas,2025,12,525444872,4002,1182,221,5405,8027.666666666667,Festival
West Bengal,South Dinajpur,2025,9,74779173,166,23,0,189,189.0,Monsoon
West Bengal,South Dinajpur,2025,10,39589058,80,24,0,104,146.5,Festival
West Bengal,South Dinajpur,2025,11,44720996,77,17,0,94,129.0,Festival
West Bengal,South Dinajpur,2025,12,22727000,52,7,0,59,85.66666666666667,Festival
West Bengal,South Twenty Four Parganas,2025,9,360874977,797,316,3,1116,1116.0,Monsoon
West Bengal,South Twenty Four Parganas,2025,10,279086762,913,325,1,1239,1177.5,Festival
West Bengal,South Twenty Four Parganas,2025,11,337474028,892,351,0,1243,1199.3333333333333,Festival
West Bengal,South Twenty Four Parganas,2025,12,147175758,376,133,0,509,997.0,Festival
West Bengal,Uttar Dinajpur,2025,4,2932542,1264,333,116,1713,1713.0,Non-peak
West Bengal,Uttar Dinajpur,2025,5,3665895,2101,1479,97,3677,2695.0,Non-peak
West Bengal,Uttar Dinajpur,2025,9,375387478,5458,2585,40,8083,4491.0,Monsoon
West Bengal,Uttar Dinajpur,2025,10,243415477,4513,1796,22,6331,6030.333333333333,Festival
West Bengal,Uttar Dinajpur,2025,11,266876573,3081,1326,27,4434,6282.666666666667,Festival
West Bengal,Uttar Dinajpur,2025,12,156166866,1980,608,66,2654,4473.0,Festival
West Bengal,West Medinipur,2025,10,1442402,1,1,0,2,2.0,Festival
West Bengal,West Midnapore,2025,9,279854703,626,221,1,848,848.0,Monsoon
West Bengal,West Midnapore,2025,10,172384415,391,125,0,516,682.0,Festival
West Bengal,West Midnapore,2025,11,192583369,423,128,1,552,638.6666666666666,Festival
West Bengal,West Midnapore,2025,12,99536629,207,66,1,274,447.3333333333333,Festival
West bengal,Hooghly,2025,9,1424816,1,1,0,2,1994.0,Monsoon
West bengal,Hooghly,2025,11,2137217,3,0,0,3,800.3333333333334,Festival
